"id:ID","label","identifier","notation","alt_label","pref_label","definition","extensible","uuid","uri"
"1575","World Health Organization Drug Dictionary","C49475","WHODD","['WHODD', 'World Health Organization Drug Dictionary']","World Health Organization Drug Dictionary","A reference source of drugs and drug associated information maintained by the World Health Organization. (NCI)","False","c8dcc19e-dec4-45d2-81cd-bc596ff9d6d2","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66788/C49475"
"1576","Not Done","C66789","ND","['ND', 'Not Done']","CDISC SDTM Not DoneTerminology","Indicates a task, process or examination that has either not been initiated or completed. (NCI)","False","9dd1422f-5113-4938-b67d-8b44bd138ebd","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66789"
"1577","Not Done","C49484","NOT DONE","['NOT DONE']","Not Done","Indicates a task, process or examination that has either not been initiated or completed. (NCI)","False","12c819d3-d967-48b8-b021-c6a21495af8c","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66789/C49484"
"1578","Patient Ethnic Group ","C66790","ETHNIC","['ETHNIC', 'Patient Ethnic Group']","CDISC SDTM Patient Ethnic GroupTerminology","A social group characterized by a distinctive social and cultural tradition maintained from generation to generation, a common history and origin and a sense of identification with the group; members of the group have distinctive features in their way of life, shared experiences and often a common genetic heritage; these features may be reflected in their experience of health and disease. (NCI)","False","5d088c37-bf51-40d6-8b56-848dc8453ab3","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66790"
"1579","Hispanic or Latino","C17459","HISPANIC OR LATINO","['HISPANIC OR LATINO']","Hispanic or Latino","A person of Mexican, Puerto Rican, Cuban, Central or South American or other Spanish culture or origin, regardless of race.  (NCI)","False","95ab69aa-0c9a-4c5f-804c-8ecb68824058","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66790/C17459"
"1580","Not Hispanic or Latino","C41222","NOT HISPANIC OR LATINO","['NOT HISPANIC OR LATINO']","Not Hispanic or Latino","A person not of Cuban, Mexican, Puerto Rican, South or Central American, or other Spanish culture or origin, regardless of race. An arbitrary ethnic classification. (NCI)","False","dc621c85-e5b9-4d4a-92cf-e86074dab6ee","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66790/C41222"
"1581","Not Stated","C43234","Not reported","['Not reported']","Not Stated","Not provided or available","False","10d4b854-da8b-4321-bdf7-beb45a99d18a","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66790/C43234"
"1582","Unknown","C17998","UNKNOWN","['UNKNOWN', 'U', 'Unknown']","Unknown","Not known, not observed, not recorded, or refused. (NCI)","False","bf45fa43-e675-45ff-9617-c41592b7f70f","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66790/C17998"
"1583","Pharmaceutical Dosage Form","C66726","FRM","['FRM', 'Pharmaceutical Dosage Form', 'Dose Form']","CDISC SDTM Pharmaceutical Dosage FormTerminology","The form of the completed pharmaceutical product, e.g. tablet, capsule, injection, elixir, suppository. Dosage form can have a significant effect on the onset, duration and intensity of the pharmacological action of a drug. A pharmaceutical dosage form controls the rate at which the drug is released into the biological fluids. This release rate affects its intrinsic absorption pattern and therefore, the bioavailability of the drug.","False","0e797583-664c-4b33-ba69-2c18261fbe1f","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726"
"1584","Aerosol Dosage Form","C42887","AEROSOL","['AEROSOL']","Aerosol Dosage Form","A product that is packaged under pressure and contains therapeutically active ingredients that are released upon activation of an appropriate valve system; it is intended for topical application to the skin as well as local application into the nose (nasal aerosols), mouth (lingual aerosols), or lungs (inhalation aerosols). (FDA)","False","9f02715e-9f52-4c36-a349-90fc44ef9ecc","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42887"
"1585","Aerosol Foam Dosage Form","C42888","AEROSOL, FOAM","['AEROSOL, FOAM']","Aerosol Foam Dosage Form","A dosage form containing one or more active ingredients, surfactants, aqueous or non-aqueous liquids, and the propellants; if the propellant is in the internal (discontinuous) phase (i.e., of the oil-in-water type), a stable foam is discharged, and if the propellant is in the external (continuous) phase (i.e., of the water-in-oil type), a spray or a quick-breaking foam is discharged. (FDA)","False","a0275241-74f3-442e-8ef2-45d684ccafff","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42888"
"1586","Metered Aerosol Dosage Form","C42960","AEROSOL, METERED","['AEROSOL, METERED']","Metered Aerosol Dosage Form","A pressurized dosage form consisting of metered dose valves which allow for the delivery of a uniform quantity of spray upon each activation. (NCI)","False","3d48520d-f60d-4791-889d-af0238564da0","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42960"
"1587","Powder Aerosol Dosage Form","C42971","AEROSOL, POWDER","['AEROSOL, POWDER']","Powder Aerosol Dosage Form","A product that is packaged under pressure and contains therapeutically active ingredients, in the form of a powder, that are released upon activation of an appropriate valve system. (NCI)","False","c40e1f3a-50e3-4212-98b9-85c9f1ffdded","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42971"
"1588","Aerosol Spray Dosage Form","C42889","AEROSOL, SPRAY","['AEROSOL, SPRAY']","Aerosol Spray Dosage Form","An aerosol product which utilizes a compressed gas as the propellant to provide the force necessary to expel the product as a wet spray; it is applicable to solutions of medicinal agents in aqueous solvents. (NCI)","False","b3d95596-774c-42b9-8c49-c42be26e3936","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42889"
"1589","Chewable Bar Dosage Form","C42892","BAR, CHEWABLE","['BAR, CHEWABLE']","Chewable Bar Dosage Form","A solid dosage form usually in the form of a rectangle that is meant to be chewed. (NCI)","False","00ae2185-262c-4936-bc39-4550ea1159d3","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42892"
"1590","Bead Dosage Form","C42890","BEAD","['BEAD']","Bead Dosage Form","A solid dosage form in the shape of a small ball. (NCI)","False","da55d89f-49cf-4f70-80b8-2c2629c8c35c","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42890"
"1591","Extended Release Bead Implant Dosage Form","C43451","BEAD, IMPLANT, EXTENDED RELEASE","['BEAD, IMPLANT, EXTENDED RELEASE']","Extended Release Bead Implant Dosage Form","A small sterile solid mass consisting of a highly purified drug intended for implantation in the body which would allow at least a reduction in dosing frequency as compared to that drug presented as a conventional dosage form.  (NCI)","False","f5995d4d-fb9c-4a4c-93cd-0fe0e1b1f992","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C43451"
"1592","Block Dosage Form","C42891","BLOCK","['BLOCK']","Block Dosage Form","Solid dosage form, usually in the shape of a square or rectangle. (NCI)","False","b5dd9c10-0987-4bdc-af4c-6404e9564fea","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42891"
"1593","Capsule Dosage Form","C25158","CAPSULE","['CAPSULE']","Capsule Dosage Form","A solid pharmaceutical dosage form that contains medicinal agent within either a hard or soft soluble container or shell, usually used for the oral administration of medicine. The shells are made of a suitable form of gelatin or other substance. (NCI)","False","88a021dd-8530-4ef8-9e83-f2294bd88416","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C25158"
"1594","Coated Capsule Dosage Form","C42895","CAPSULE, COATED","['CAPSULE, COATED']","Coated Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container or ""shell"" made from a suitable form of gelatin; additionally, the capsule is covered in a designated coating. (NCI)","False","444319a7-d803-4aae-8c69-e9aecdc4aef1","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42895"
"1595","Coated Pellets in Capsule Dosage Form","C42896","CAPSULE, COATED PELLETS","['CAPSULE, COATED PELLETS']","Coated Pellets in Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container or ""shell"" made from a suitable form of gelatin; the drug itself is in the form of granules to which varying amounts of coating have been applied. (NCI)","False","7f2f7b5c-bf86-47f0-b9e9-c1c2cb77f309","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42896"
"1596","Extended Release Coated Capsule Dosage Form","C42917","CAPSULE, COATED, EXTENDED RELEASE","['CAPSULE, COATED, EXTENDED RELEASE']","Extended Release Coated Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container or ""shell"" made from a suitable form of gelatin; additionally, the capsule is covered in a designated coating, and which releases a drug (or drugs) in such a manner to allow at least a reduction in dosing frequency as compared to that drug (or drugs) presented as a conventional dosage form. (NCI)","False","eb89ed4f-450b-4e4c-b2e6-101187c4dcc9","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42917"
"1597","Delayed Release Capsule Dosage Form","C42902","CAPSULE, DELAYED RELEASE","['CAPSULE, DELAYED RELEASE']","Delayed Release Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container made from a suitable form of gelatin, and which releases a drug (or drugs) at a time other than promptly after administration. Enteric-coated articles are delayed release dosage forms. (NCI)","False","51806b43-e9b6-4c2b-be23-eca728098149","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42902"
"1598","Delayed Release Pellets in Capsule Dosage Form","C42904","CAPSULE, DELAYED RELEASE PELLETS","['CAPSULE, DELAYED RELEASE PELLETS']","Delayed Release Pellets in Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container or ""shell"" made from a suitable form of gelatin; the drug itself is in the form of granules to which enteric coating has been applied, thus delaying release of the drug until its passage into the intestines. (NCI)","False","6bc90f66-21dc-494d-a904-e6b610c9f90d","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42904"
"1599","Extended Release Capsule Dosage Form","C42916","CAPSULE, EXTENDED RELEASE","['CAPSULE, EXTENDED RELEASE']","Extended Release Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container made from a suitable form of gelatin, and which releases a drug (or drugs) in such a manner to allow a reduction in dosing frequency as compared to that drug (or drugs) presented as a conventional dosage form. (NCI)","False","291e119b-51da-458d-929d-c62a7d42b0b5","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42916"
"1600","Extended Release Film Coated Capsule Dosage Form","C42928","CAPSULE, FILM COATED, EXTENDED RELEASE","['CAPSULE, FILM COATED, EXTENDED RELEASE']","Extended Release Film Coated Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container or ""shell"" made from a suitable form of gelatin; additionally, the capsule is covered in a designated film coating, and which releases a drug (or drugs) in such a manner to allow at least a reduction in dosing frequency as compared to that drug (or drugs) presented as a conventional dosage form. (NCI)","False","077bb753-5962-477c-9ed7-75755194fd33","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42928"
"1601","Gelatin Coated Capsule Dosage Form","C42936","CAPSULE, GELATIN COATED","['CAPSULE, GELATIN COATED']","Gelatin Coated Capsule Dosage Form","A solid dosage form in which the drug is enclosed within either a hard or soft soluble container made from a suitable form of gelatin; through a banding process, the capsule is coated with additional layers of gelatin so as to form a complete seal. (NCI)","False","f4e64b64-78a6-4a3b-bef4-a019859109ae","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42936"
"1602","Liquid Filled Capsule Dosage Form","C42954","CAPSULE, LIQUID FILLED","['CAPSULE, LIQUID FILLED']","Liquid Filled Capsule Dosage Form","A solid dosage form in which the drug is enclosed within a soluble, gelatin shell which is plasticized by the addition of a polyol, such as sorbitol or glycerin, and is therefore of a somewhat thicker consistency than that of a hard shell capsule; typically, the active ingredients are dissolved or suspended in a liquid vehicle. (NCI)","False","392770df-e5a9-4517-becb-df9b7473db42","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42954"
"1603","Cement Dosage Form","C45414","CEMENT","['CEMENT']","Cement Dosage Form","A substance that serves to produce solid union between two surfaces. (NCI)","False","00591c91-0b4f-4794-8eb0-04df490dc58b","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C45414"
"1604","Cigarette Dosage Form","C42678","CIGARETTE","['CIGARETTE']","Cigarette Dosage Form","A narrow tube filled with material that is capable to burn with release of therapeutically-active substance(s) during the process of smoking. Cigarette is a very efficient drug-delivery inhaler system for fast-acting substances.(FDA)","False","f8ca355a-7115-41b9-a112-526f60f0f39d","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42678"
"1605","Cloth Dosage Form","C60884","CLOTH","['CLOTH']","Cloth Dosage Form","ALT_DEFINITION:  A large piece of relatively flat, absorbent material that contains a drug. It is typically used for applying medication or for cleansing. (FDA)","False","04fd2e7b-b940-41cb-a38b-b00b09b4905f","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C60884"
"1606","Concentrate Dosage Form","C60891","CONCENTRATE","['CONCENTRATE']","Concentrate Dosage Form","A liquid preparation of increased strength and reduced volume which is usually diluted prior to administration. (NCI)","False","55fbf0d5-9dcb-4599-a565-46d03fb7e60e","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C60891"
"1607","Cone Dosage Form","C42900","CONE","['CONE']","Cone Dosage Form","A solid dosage form bounded by a circular base and the surface formed by line segments joining every point of the boundary of the base to a common vertex. A cone (usually containing antibiotics) is normally placed below the gingiva after a dental extraction. (NCI)","False","14d94d05-1e98-4a0c-ae7d-45e9012e81b2","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42900"
"1608","Extended Release Core Dosage Form","C42919","CORE, EXTENDED RELEASE","['CORE, EXTENDED RELEASE']","Extended Release Core Dosage Form","An ocular system placed in the eye from which the drug diffuses through a membrane at a constant rate over a specified period. (NCI)","False","e73c30f7-e9e5-405b-9254-fc060a39f5fc","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42919"
"1609","Cream Dosage Form","C28944","CREAM","['CREAM']","Cream Dosage Form","A semisolid emulsion of either the oil-in-water or the water-in-oil type, ordinarily intended for topical use. (NCI)","False","5469e280-f4c2-4e02-85bb-8bb33cca66b7","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C28944"
"1610","Augmented Cream Dosage Form","C60897","CREAM, AUGMENTED","['CREAM, AUGMENTED']","Augmented Cream Dosage Form","A cream dosage form that enhances drug delivery. Augmentation does not refer to the strength of the drug in the dosage form. NOTE: CDER has decided to refrain from expanding the use of this dosage form due to difficulties in setting specific criteria that must be met to be considered augmented. (FDA)","False","04a214b5-2b13-455d-80fd-2b9902545df9","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C60897"
"1611","Crystal Dosage Form","C42901","CRYSTAL","['CRYSTAL']","Crystal Dosage Form","A naturally produced angular solid of definite form in which the ultimate units from which it is built up are systematically arranged; they are usually evenly spaced on a regular space lattice.","False","3a173745-b916-42c3-a37a-e77b18a2eb20","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42901"
"1612","Culture Dosage Form","C45415","CULTURE","['CULTURE']","Culture Dosage Form","The propagation of microorganisms or of living tissue cells in special media conducive to their growth. (NCI)","False","0f5b0466-98bf-4e55-baa6-e67e6fc5cb50","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C45415"
"1613","Diaphragm Dosage Form","C47890","DIAPHRAGM","['DIAPHRAGM']","Diaphragm Dosage Form","A device usually dome-shaped, worn during copulation over the cervical mouth for prevention of conception or infection. (NCI)","False","ee197bd5-d47b-4d25-b930-8a3acb7d0eac","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C47890"
"1614","Disc Dosage Form","C43525","DISC","['DISC']","Disc Dosage Form","A circular plate-like organ or structure. (FDA)","False","b752b775-e4f8-44ad-8d22-41bf30b64c69","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C43525"
"1615","Douche Dosage Form","C42679","DOUCHE","['DOUCHE']","Douche Dosage Form","A liquid preparation, intended for the irrigative cleansing of the vagina, that is prepared from powders, liquid solutions, or liquid concentrates and contains one or more chemical substances dissolved in a suitable solvent or mutually miscible solvents. (NCI)","False","49a256ac-1871-4041-ab70-829a59f76822","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42679"
"1616","Dressing Dosage Form","C42763","DRESSING","['DRESSING']","Dressing Dosage Form","The application of various materials for protecting a wound.(FDA)","False","f5efb622-10f7-41e8-8004-e1ab14517ed5","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42763"
"1617","Drug Delivery System","C17423","DRUG DELIVERY SYSTEM","['DRUG DELIVERY SYSTEM']","Drug Delivery System","Modern technology, distributed with or as a part of a drug product that allows for the uniform release or targeting of drugs to the body. (FDA)","False","93cf3ee7-2d30-40df-b2b6-7755188f803b","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C17423"
"1618","Elixir Dosage Form","C42912","ELIXIR","['ELIXIR']","Elixir Dosage Form","A clear, pleasantly flavored, sweetened hydroalcoholic liquid containing dissolved medicinal agents; it is intended for oral use. (NCI)","False","df6bdb38-fd5a-4bd4-ad60-56cf7d2c4cc1","dataset/cdisc/ct/sc/2007-04-20/sdtm/C66726/C42912"
